STATION,NAME,DATE,ACMC,ACMH,ACSC,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-12,,60.0,,40.0,,,1312.0,0.0,72.0,0.0,0.0,,47.0,32.0,570.0,,,,315.0,315.0,,,,,31.1,21.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-13,,20.0,,0.0,,,1042.0,0.0,100.0,0.0,0.0,,52.0,32.0,792.0,,,,315.0,315.0,,,,,23.0,17.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-14,,80.0,,100.0,,,1824.0,0.0,25.0,0.0,0.0,,52.0,30.0,198.0,,,,45.0,360.0,,,,,21.9,11.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-15,,90.0,,100.0,,,1054.0,0.0,2.0,0.0,0.0,,44.0,37.0,12.0,,,,315.0,315.0,,,,,21.9,17.0,,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-16,,70.0,,90.0,,,1406.0,0.0,38.0,0.0,0.0,,56.0,29.0,306.0,,,,315.0,270.0,,,,,25.3,15.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-17,,30.0,,40.0,,,2330.0,0.0,69.0,0.0,0.0,,67.0,32.0,552.0,,,,135.0,135.0,,,,,28.9,17.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-18,,100.0,,100.0,,,1654.0,0.0,0.0,0.0,0.0,,72.0,59.0,0.0,,,,180.0,180.0,,,,,35.6,29.1,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-19,,80.0,,90.0,,,606.0,0.27,37.0,0.0,0.0,,75.0,43.0,300.0,,,,270.0,270.0,,,,,48.3,36.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-20,,80.0,,90.0,,,800.0,0.0,22.0,0.0,0.0,,48.0,41.0,180.0,,,,270.0,270.0,,,,,26.4,19.9,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-21,,40.0,,40.0,,,1224.0,0.0,84.0,0.0,0.0,,54.0,33.0,684.0,,,,315.0,360.0,,,,,19.5,10.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-22,,60.0,,50.0,,,1012.0,0.03,62.0,0.0,0.0,,65.0,40.0,504.0,,,,90.0,90.0,,,,,18.3,14.1,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-23,,100.0,,100.0,,,1524.0,0.44,6.0,0.0,0.0,,67.0,49.0,48.0,,,,180.0,225.0,,,,,35.6,27.1,,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-24,,100.0,,100.0,,,1600.0,0.58,13.0,0.0,0.0,,68.0,55.0,102.0,,,,270.0,270.0,,,,,17.2,12.1,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-25,,100.0,,100.0,,,1100.0,0.54,0.0,0.0,0.0,,58.0,46.0,0.0,,,,315.0,315.0,,,,,24.2,17.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-26,,40.0,,60.0,,,2154.0,0.0,91.0,0.0,0.0,,62.0,36.0,750.0,,,,45.0,45.0,,,,,19.5,13.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-27,,80.0,,100.0,,,754.0,0.24,19.0,0.0,0.0,,55.0,40.0,156.0,,,,90.0,90.0,,,,,20.8,16.1,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-28,,100.0,,100.0,,,1206.0,0.14,0.0,0.0,0.0,,52.0,46.0,0.0,,,,90.0,90.0,,,,,24.2,16.1,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-29,,30.0,,20.0,,,1500.0,0.0,88.0,0.0,0.0,,76.0,42.0,732.0,,,,225.0,270.0,,,,,16.1,11.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-04-30,,80.0,,100.0,,,1548.0,0.31,34.0,0.0,0.0,,77.0,52.0,282.0,,,,180.0,180.0,,,,,39.1,30.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-01,,70.0,,80.0,,,1248.0,0.05,45.0,0.0,0.0,,73.0,51.0,372.0,,,,270.0,270.0,,,,,25.3,17.9,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-02,,10.0,,0.0,,,1112.0,0.0,100.0,0.0,0.0,,70.0,40.0,834.0,,,,360.0,360.0,,,,,17.2,8.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-03,,100.0,,100.0,,,824.0,0.07,36.0,0.0,0.0,,72.0,53.0,300.0,,,,90.0,90.0,,,,,25.3,17.0,1.0,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-04,,80.0,,90.0,,,1018.0,0.0,23.0,0.0,0.0,,65.0,51.0,192.0,,,,315.0,270.0,,,,,28.9,19.9,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-05,,40.0,,40.0,,,1454.0,0.0,77.0,0.0,0.0,,69.0,42.0,648.0,,,,180.0,180.0,,,,,18.3,11.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-06,,50.0,,50.0,,,1612.0,0.0,75.0,0.0,0.0,,72.0,50.0,636.0,,,,360.0,360.0,,,,,26.4,17.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-07,,50.0,,70.0,,,1024.0,0.0,96.0,0.0,0.0,,70.0,42.0,810.0,,,,45.0,90.0,,,,,23.0,17.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-08,,70.0,,70.0,,,2342.0,0.0,60.0,0.0,0.0,,74.0,49.0,510.0,,,,45.0,45.0,,,,,19.5,12.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-09,,40.0,,30.0,,,12.0,0.0,92.0,0.0,0.0,,78.0,52.0,786.0,,,,45.0,360.0,,,,,19.5,13.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-10,,0.0,,0.0,,,1012.0,0.0,100.0,0.0,0.0,,77.0,46.0,852.0,,,,45.0,360.0,,,,,23.0,14.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-11,,60.0,,60.0,,,1400.0,0.0,79.0,0.0,0.0,,79.0,44.0,678.0,,,,180.0,180.0,,,,,20.8,12.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-12,,100.0,,100.0,,,324.0,0.08,41.0,0.0,0.0,,72.0,55.0,354.0,,,,225.0,225.0,,,,,28.9,17.9,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-13,,60.0,,60.0,,,1506.0,0.0,52.0,0.0,0.0,,71.0,53.0,450.0,,,,270.0,315.0,,,,,19.5,14.1,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-14,,60.0,,80.0,,,1212.0,0.0,90.0,0.0,0.0,,76.0,43.0,786.0,,,,135.0,90.0,,,,,19.5,12.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-15,,90.0,,100.0,,,2336.0,0.0,7.0,0.0,0.0,,69.0,52.0,60.0,,,,315.0,135.0,,,,,17.2,12.1,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-16,,30.0,,50.0,,,1418.0,0.0,85.0,0.0,0.0,,69.0,49.0,732.0,,,,360.0,360.0,,,,,20.8,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-17,,90.0,,100.0,,,154.0,0.0,15.0,0.0,0.0,,74.0,54.0,132.0,,,,45.0,135.0,,,,,17.2,12.1,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-18,,70.0,,80.0,,,1348.0,0.0,44.0,0.0,0.0,,80.0,64.0,384.0,,,,90.0,360.0,,,,,11.4,8.1,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-19,,20.0,,20.0,,,1430.0,0.0,100.0,0.0,0.0,,87.0,58.0,870.0,,,,180.0,180.0,,,,,24.2,17.9,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-20,,50.0,,60.0,,,1400.0,0.0,66.0,0.0,0.0,,90.0,62.0,570.0,,,,180.0,180.0,,,,,25.3,17.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-21,,40.0,,60.0,,,1412.0,0.0,52.0,0.0,0.0,,90.0,65.0,456.0,,,,180.0,180.0,,,,,25.3,17.9,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-22,,80.0,,90.0,,,1518.0,0.01,26.0,0.0,0.0,,87.0,64.0,228.0,,,,225.0,270.0,,,,,42.5,32.0,,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-23,,80.0,,90.0,,,1154.0,0.03,10.0,0.0,0.0,,78.0,61.0,84.0,,,,180.0,180.0,,,,,13.9,10.1,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-24,,60.0,,60.0,,,1542.0,0.0,61.0,0.0,0.0,,90.0,65.0,540.0,,,,270.0,315.0,,,,,16.1,10.1,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-25,,50.0,,50.0,,,2106.0,0.19,54.0,0.0,0.0,,93.0,66.0,474.0,,,,270.0,270.0,,,,,30.0,21.9,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-26,,50.0,,50.0,,,1500.0,0.0,71.0,0.0,0.0,,89.0,65.0,624.0,,,,225.0,270.0,,,,,30.0,23.9,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-27,,50.0,,50.0,,,1254.0,0.0,76.0,0.0,0.0,,84.0,64.0,666.0,,,,270.0,270.0,,,,,23.0,17.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-28,,70.0,,80.0,,,1154.0,0.0,89.0,0.0,0.0,,83.0,55.0,786.0,,,,135.0,135.0,,,,,16.1,10.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-29,,90.0,,100.0,,,1648.0,0.87,8.0,0.0,0.0,,79.0,63.0,72.0,,,,270.0,270.0,,,,,31.1,19.9,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-30,,90.0,,100.0,,,1418.0,0.17,12.0,0.0,0.0,,82.0,66.0,108.0,,,,225.0,225.0,,,,,26.4,17.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-05-31,,90.0,,100.0,,,2018.0,1.7,15.0,0.0,0.0,,80.0,63.0,132.0,,,,45.0,45.0,,,,,25.3,17.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-01,,70.0,,80.0,,,1924.0,0.0,32.0,0.0,0.0,,74.0,54.0,288.0,,,,315.0,315.0,,,,,26.4,13.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-02,,50.0,,80.0,,,1918.0,0.16,35.0,0.0,0.0,,70.0,50.0,312.0,,,,270.0,225.0,,,,,21.9,15.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-03,,80.0,,60.0,,,1318.0,0.05,34.0,0.0,0.0,,77.0,50.0,306.0,,,,225.0,225.0,,,,,32.2,23.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-04,,70.0,,70.0,,,1806.0,0.02,57.0,0.0,0.0,,84.0,59.0,510.0,,,,180.0,180.0,,,,,28.9,21.0,1.0,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-05,,90.0,,100.0,,,918.0,0.84,14.0,0.0,0.0,,80.0,62.0,126.0,,,,270.0,270.0,,,,,34.4,25.1,,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-06,,50.0,,60.0,,,1536.0,0.02,50.0,0.0,0.0,,81.0,58.0,444.0,,,,270.0,270.0,,,,,36.7,31.1,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-07,,50.0,,70.0,,,1612.0,0.0,48.0,0.0,0.0,,71.0,52.0,426.0,,,,270.0,270.0,,,,,26.4,17.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-08,,30.0,,30.0,,,1342.0,0.0,83.0,0.0,0.0,,70.0,50.0,744.0,,,,315.0,360.0,,,,,23.0,12.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-09,,60.0,,70.0,,,1230.0,0.0,89.0,0.0,0.0,,74.0,49.0,804.0,,,,360.0,45.0,,,,,20.8,14.1,,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-10,,70.0,,60.0,,,1500.0,0.0,67.0,0.0,0.0,,81.0,61.0,606.0,,,,135.0,135.0,,,,,24.2,17.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-11,,100.0,,100.0,,,1624.0,0.77,0.0,0.0,0.0,,71.0,63.0,0.0,,,,180.0,180.0,,,,,24.2,16.1,1.0,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-12,,60.0,,50.0,,,1630.0,0.0,71.0,0.0,0.0,,80.0,66.0,642.0,,,,225.0,225.0,,,,,33.3,25.1,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-13,,40.0,,40.0,,,1206.0,0.1,73.0,0.0,0.0,,83.0,60.0,660.0,,,,225.0,225.0,,,,,27.5,19.0,,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-14,,70.0,,80.0,,,1724.0,0.01,67.0,0.0,0.0,,81.0,61.0,606.0,,,,180.0,180.0,,,,,28.9,19.0,,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-15,,80.0,,80.0,,,1448.0,0.35,64.0,0.0,0.0,,83.0,66.0,576.0,,,,180.0,135.0,,,,,51.7,36.9,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-16,,30.0,,50.0,,,1318.0,0.0,85.0,0.0,0.0,,79.0,61.0,768.0,,,,225.0,180.0,,,,,28.9,13.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-17,,60.0,,80.0,,,1642.0,0.42,57.0,0.0,0.0,,87.0,64.0,516.0,,,,225.0,270.0,,,,,50.6,34.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-18,,90.0,,80.0,,,18.0,0.03,35.0,0.0,0.0,,87.0,68.0,312.0,,,,180.0,180.0,,,,,23.0,14.1,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-19,,40.0,,50.0,,,1954.0,0.0,83.0,0.0,0.0,,93.0,71.0,744.0,,,,360.0,360.0,,,,,24.2,16.1,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-20,,50.0,,50.0,,,1224.0,0.0,78.0,0.0,0.0,,88.0,70.0,708.0,,,,315.0,315.0,,,,,15.0,12.1,,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-21,,30.0,,40.0,,,1706.0,0.0,43.0,0.0,0.0,,89.0,68.0,390.0,,,,180.0,180.0,,,,,18.3,14.1,,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-22,,20.0,,30.0,,,1912.0,0.0,61.0,0.0,0.0,,90.0,70.0,552.0,,,,180.0,180.0,,,,,18.3,13.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-23,,40.0,,60.0,,,1606.0,0.0,24.0,0.0,0.0,,88.0,72.0,216.0,,,,180.0,225.0,,,,,18.3,14.1,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-24,,40.0,,50.0,,,1518.0,0.0,44.0,0.0,0.0,,91.0,69.0,396.0,,,,270.0,270.0,,,,,18.3,13.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-25,,60.0,,70.0,,,1506.0,0.6,40.0,0.0,0.0,,87.0,67.0,360.0,,,,225.0,225.0,,,,,32.2,29.1,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-26,,90.0,,80.0,,,2242.0,0.15,3.0,0.0,0.0,,83.0,69.0,30.0,,,,135.0,135.0,,,,,26.4,17.9,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-27,,70.0,,80.0,,,1354.0,0.01,4.0,0.0,0.0,,85.0,68.0,36.0,,,,135.0,135.0,,,,,13.9,6.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-28,,20.0,,30.0,,,1536.0,0.0,55.0,0.0,0.0,,87.0,68.0,498.0,,,,360.0,360.0,,,,,12.8,8.9,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-29,,10.0,,10.0,,,1236.0,0.0,77.0,0.0,0.0,,88.0,65.0,696.0,,,,45.0,45.0,,,,,20.8,14.1,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-06-30,,10.0,,10.0,,,1412.0,0.0,87.0,0.0,0.0,,88.0,65.0,780.0,,,,45.0,360.0,,,,,15.0,11.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-01,,10.0,,20.0,,,1324.0,0.0,62.0,0.0,0.0,,89.0,64.0,558.0,,,,135.0,360.0,,,,,11.4,6.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-02,,10.0,,10.0,,,1418.0,0.0,88.0,0.0,0.0,,91.0,66.0,792.0,,,,315.0,315.0,,,,,17.2,11.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-03,,60.0,,70.0,,,2042.0,0.55,31.0,0.0,0.0,,91.0,65.0,282.0,,,,45.0,45.0,,,,,35.6,25.9,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-04,,40.0,,40.0,,,1524.0,0.22,77.0,0.0,0.0,,86.0,67.0,696.0,,,,360.0,360.0,,,,,20.8,13.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-05,,40.0,,60.0,,,1730.0,0.0,24.0,0.0,0.0,,84.0,62.0,210.0,,,,270.0,270.0,,,,,12.8,10.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-06,,50.0,,70.0,,,1424.0,0.21,53.0,0.0,0.0,,86.0,63.0,468.0,,,,225.0,225.0,,,,,19.5,16.1,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-07,,60.0,,70.0,,,1624.0,0.0,44.0,0.0,0.0,,85.0,66.0,396.0,,,,225.0,180.0,,,,,24.2,17.9,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-08,,70.0,,70.0,,,1606.0,0.0,37.0,0.0,0.0,,89.0,68.0,330.0,,,,225.0,225.0,,,,,19.5,15.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-09,,50.0,,50.0,,,1630.0,0.05,69.0,0.0,0.0,,85.0,68.0,612.0,,,,315.0,315.0,,,,,20.8,15.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-10,,40.0,,60.0,,,1542.0,0.0,51.0,0.0,0.0,,86.0,63.0,456.0,,,,270.0,270.0,,,,,33.3,23.0,,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-11,,40.0,,60.0,,,1412.0,0.0,53.0,0.0,0.0,,76.0,55.0,468.0,,,,315.0,315.0,,,,,13.9,8.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-12,,50.0,,60.0,,,2230.0,0.19,53.0,0.0,0.0,,79.0,54.0,468.0,,,,225.0,225.0,,,,,25.3,19.9,,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-13,,80.0,,90.0,,,1606.0,0.58,25.0,0.0,0.0,,82.0,56.0,222.0,,,,270.0,270.0,,,,,35.6,29.1,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-14,,60.0,,50.0,,,1630.0,0.0,69.0,0.0,0.0,,79.0,57.0,612.0,,,,225.0,225.0,,,,,21.9,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-15,,60.0,,70.0,,,1506.0,0.0,62.0,0.0,0.0,,83.0,58.0,552.0,,,,90.0,90.0,,,,,16.1,10.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-16,,60.0,,60.0,,,1454.0,0.0,37.0,0.0,0.0,,85.0,60.0,330.0,,,,225.0,225.0,,,,,13.9,8.9,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-17,,70.0,,80.0,,,1318.0,0.11,32.0,0.0,0.0,,83.0,62.0,288.0,,,,225.0,225.0,,,,,30.0,23.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-18,,80.0,,90.0,,,1342.0,0.05,16.0,0.0,0.0,,79.0,65.0,144.0,,,,270.0,270.0,,,,,25.3,17.9,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-19,,60.0,,50.0,,,1248.0,0.0,53.0,0.0,0.0,,91.0,69.0,462.0,,,,225.0,180.0,,,,,25.3,21.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1975-07-20,,90.0,,100.0,,,1024.0,0.06,5.0,0.0,0.0,,82.0,72.0,42.0,,,,225.0,225.0,,,,,18.3,14.1,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
